timestamp_s,avg_tx_mbps,total_tx_mbps,avg_rx_mbps,total_rx_mbps
0.0042,7135.015384615384,92755.2,7070.030769230769,91910.4
0.00421,7142.4,92851.2,7142.4,92851.2
0.00422,7138.707692307692,92803.2,7138.707692307692,92803.2
0.00423,7142.4,92851.2,7207.384615384615,93696.0
0.00424,7276.0615384615385,94588.8,7211.076923076923,93744.0
0.00425,7146.092307692307,92899.2,7211.076923076923,93744.0
0.00426,7341.046153846154,95433.6,7276.0615384615385,94588.8
0.00427,7348.430769230769,95529.6,7348.430769230769,95529.6
0.00428,7341.046153846154,95433.6,7406.030769230769,96278.4
0.00429,7417.107692307692,96422.4,7352.123076923077,95577.6
0.0043,7417.107692307692,96422.4,7417.107692307692,96422.4
0.00431,7547.076923076923,98112.0,7547.076923076923,98112.0
0.00432,7550.7692307692305,98160.0,7550.7692307692305,98160.0
0.00433,7623.13846153846,99100.79999999999,7623.13846153846,99100.79999999999
0.00434,7615.753846153845,99004.79999999999,7680.738461538462,99849.6
0.00435,7626.830769230768,99148.79999999999,7561.846153846154,98304.0
0.00436,7688.123076923077,99945.6,7753.107692307692,100790.4
0.00437,7688.123076923077,99945.6,7623.138461538461,99100.8
0.00438,7695.507692307693,100041.6,7760.492307692307,100886.4
0.00439,7821.784615384617,101683.20000000001,7756.799999999999,100838.4
0.0044,8027.815384615384,104361.59999999999,8027.815384615384,104361.59999999999
0.00441,7829.169230769232,101779.20000000001,7829.169230769232,101779.20000000001
0.00442,7829.169230769232,101779.20000000001,7829.169230769232,101779.20000000001
0.00443,7962.830769230768,103516.79999999999,8027.8153846153855,104361.6
0.00444,7897.846153846154,102672.0,7832.861538461539,101827.2
0.00445,8157.784615384615,106051.2,8222.76923076923,106896.0
0.00446,8042.584615384615,104553.59999999999,7977.599999999999,103708.79999999999
0.00447,8100.1846153846145,105302.4,8100.1846153846145,105302.4
0.00448,8165.16923076923,106147.2,8165.16923076923,106147.2
0.00449,8107.569230769231,105398.4,8172.553846153846,106243.2
0.0045,8244.923076923076,107184.0,8244.923076923076,107184.0
0.00451,8230.153846153846,106992.0,8230.153846153846,106992.0
0.00452,8252.307692307691,107280.0,8187.323076923077,106435.2
0.00453,8436.184615384616,109670.40000000001,8436.184615384616,109670.40000000001
0.00454,8371.2,108825.6,8371.2,108825.6
0.00455,8382.276923076923,108969.6,8447.261538461538,109814.4
0.00456,8566.153846153846,111360.0,8501.16923076923,110515.2
0.00457,8458.338461538462,109958.40000000001,8458.338461538462,109958.40000000001
0.00458,8512.246153846154,110659.20000000001,8512.246153846154,110659.20000000001
0.00459,8577.23076923077,111504.0,8642.215384615383,112348.79999999999
0.0046,8584.615384615385,111600.0,8649.6,112444.8
0.00461,8523.323076923076,110803.2,8393.353846153846,109113.6
0.00462,8775.876923076923,114086.4,8775.876923076923,114086.4
0.00463,8718.276923076923,113337.6,8718.276923076923,113337.6
0.00464,8794.33846153846,114326.4,8794.33846153846,114326.4
0.00465,8851.938461538462,115075.20000000001,8916.923076923076,115920.0
0.00466,8725.66153846154,113433.6,8660.676923076922,112588.79999999999
0.00467,8916.923076923076,115920.0,8916.923076923076,115920.0
0.00468,8801.723076923077,114422.4,8866.707692307693,115267.2
0.00469,9054.276923076923,117705.59999999999,9054.276923076923,117705.59999999999
0.0047,8928.0,116064.0,8863.015384615386,115219.20000000001
0.00471,9061.66153846154,117801.6,9126.646153846154,118646.4
0.00472,9065.353846153846,117849.6,9000.369230769229,117004.79999999999
0.00473,9057.96923076923,117753.59999999999,9057.96923076923,117753.59999999999
0.00474,9199.015384615384,119587.2,9199.015384615384,119587.2
0.00475,9134.030769230769,118742.4,9134.030769230769,118742.4
0.00476,9332.676923076924,121324.8,9397.66153846154,122169.6
0.00477,9137.723076923077,118790.4,9137.723076923077,118790.4
