timestamp_s,avg_tx_mbps,total_tx_mbps,avg_rx_mbps,total_rx_mbps
2.000381,53184.0,106368.0,53184.0,106368.0
2.000382,53184.0,106368.0,53184.0,106368.0
2.000383,53184.0,106368.0,53184.0,106368.0
2.000384,53184.0,106368.0,53184.0,106368.0
2.000385,53184.0,106368.0,53184.0,106368.0
2.000386,53184.0,106368.0,53184.0,106368.0
2.000387,53184.0,106368.0,53184.0,106368.0
2.000388,53184.0,106368.0,53184.0,106368.0
2.000389,53184.0,106368.0,2880.0,5760.0
2.00039,53184.0,106368.0,2880.0,5760.0
2.000391,53184.0,106368.0,2880.0,5760.0
2.000392,53184.0,106368.0,2880.0,5760.0
2.000393,53184.0,106368.0,2880.0,5760.0
2.000394,53184.0,106368.0,2880.0,5760.0
2.000395,53184.0,106368.0,2880.0,5760.0
2.000396,57376.0,114752.0,2880.0,5760.0
2.000397,53184.0,106368.0,2880.0,5760.0
2.000398,53184.0,106368.0,2880.0,5760.0
2.000399,53424.0,106848.0,3120.0,6240.0
2.0004,53184.0,106368.0,2880.0,5760.0
2.000401,53184.0,106368.0,2880.0,5760.0
2.000402,53184.0,106368.0,2880.0,5760.0
2.000403,53184.0,106368.0,2880.0,5760.0
2.000404,53184.0,106368.0,2880.0,5760.0
2.000405,53184.0,106368.0,2880.0,5760.0
2.000406,53184.0,106368.0,2880.0,5760.0
2.000407,53184.0,106368.0,2880.0,5760.0
2.000408,53184.0,106368.0,2880.0,5760.0
2.000409,53184.0,106368.0,2880.0,5760.0
2.00041,53184.0,106368.0,2880.0,5760.0
2.000411,53184.0,106368.0,2880.0,5760.0
2.000412,53184.0,106368.0,2880.0,5760.0
2.000413,53184.0,106368.0,2880.0,5760.0
2.000414,53184.0,106368.0,2880.0,5760.0
2.000415,53184.0,106368.0,2880.0,5760.0
2.000416,53184.0,106368.0,2880.0,5760.0
2.000417,57376.0,114752.0,2880.0,5760.0
2.000418,53184.0,106368.0,2880.0,5760.0
2.000419,53424.0,106848.0,3120.0,6240.0
2.00042,53184.0,106368.0,2880.0,5760.0
2.000421,53184.0,106368.0,2880.0,5760.0
2.000422,53184.0,106368.0,2880.0,5760.0
2.000423,53184.0,106368.0,2880.0,5760.0
2.000424,53184.0,106368.0,2880.0,5760.0
2.000425,53184.0,106368.0,2880.0,5760.0
2.000426,53184.0,106368.0,2880.0,5760.0
2.000427,53184.0,106368.0,2880.0,5760.0
2.000428,53184.0,106368.0,2880.0,5760.0
2.000429,53184.0,106368.0,2880.0,5760.0
2.00043,19648.0,39296.0,2880.0,5760.0
2.000431,2880.0,5760.0,2880.0,5760.0
2.000432,1200.0,2400.0,1200.0,2400.0
